id,c_postal,settlement,settlement_type,township,state,city
5206,49095,Francisco I. Madero,Fraccionamiento,Zapotlan el Grande,Jalisco,Ciudad Guzman
5207,49095,Francisco Villalvazo Rolon,Fraccionamiento,Zapotlan el Grande,Jalisco,Ciudad Guzman
5208,49095,El Pastor,Colonia,Zapotlan el Grande,Jalisco,Ciudad Guzman
5209,49095,Inquilinos Guzmanenses,Colonia,Zapotlan el Grande,Jalisco,Ciudad Guzman
5210,49095,Valle Dorado,Fraccionamiento,Zapotlan el Grande,Jalisco,Ciudad Guzman
5211,49096,1 de Mayo,Colonia,Zapotlan el Grande,Jalisco,Ciudad Guzman
5212,49096,Benito Juarez,Colonia,Zapotlan el Grande,Jalisco,Ciudad Guzman
5213,49097,Adolfo Lopez Mateos,Colonia,Zapotlan el Grande,Jalisco,Ciudad Guzman
5214,49097,Lomas de Solidaridad,Colonia,Zapotlan el Grande,Jalisco,Ciudad Guzman
5215,49097,Solidaridad,Colonia,Zapotlan el Grande,Jalisco,Ciudad Guzman
5216,49097,Pastor de Arriba,Colonia,Zapotlan el Grande,Jalisco,Ciudad Guzman
5217,49097,San Felipe II,Fraccionamiento,Zapotlan el Grande,Jalisco,Ciudad Guzman
5218,49097,Solidaridad La Paz,Colonia,Zapotlan el Grande,Jalisco,Ciudad Guzman
5219,49097,San Felipe,Fraccionamiento,Zapotlan el Grande,Jalisco,Ciudad Guzman
5220,49098,Cruz Roja,Colonia,Zapotlan el Grande,Jalisco,Ciudad Guzman
5221,49098,Conjunto Guadalupe,Colonia,Zapotlan el Grande,Jalisco,Ciudad Guzman
5222,49099,Arboledas,Fraccionamiento,Zapotlan el Grande,Jalisco,Ciudad Guzman
5223,49100,El Fresnito,Rancheria,Zapotlan el Grande,Jalisco,
5224,49100,La Mesa,Rancheria,Zapotlan el Grande,Jalisco,
5225,49109,Atequizayan,Congregacion,Zapotlan el Grande,Jalisco,
5226,49120,Las Cruces,Colonia,Gomez Farias,Jalisco,
5227,49120,IPROVIPE,Fraccionamiento,Gomez Farias,Jalisco,
5228,49120,Gomez Farias,Pueblo,Gomez Farias,Jalisco,
5229,49120,San Sebastian del Sur,Pueblo,Gomez Farias,Jalisco,
5230,49120,Santa Cecilia,Colonia,Gomez Farias,Jalisco,
5231,49123,Cofradia del Rosario,Pueblo,Gomez Farias,Jalisco,
5232,49130,San Andres Ixtlan,Pueblo,Gomez Farias,Jalisco,
5233,49140,El Rodeo,Congregacion,Gomez Farias,Jalisco,
5234,49150,El Corralito,Rancheria,Gomez Farias,Jalisco,
5235,49170,Concepcion de Buenos Aires,Pueblo,Concepcion de Buenos Aires,Jalisco,
5236,49176,Los Sauces,Rancheria,Concepcion de Buenos Aires,Jalisco,
5237,49177,Rancho Viejo,Ejido,Concepcion de Buenos Aires,Jalisco,
5238,49178,Paso de La Yerbabuena,Ejido,Concepcion de Buenos Aires,Jalisco,
5239,49200,Poncitlan,Rancheria,Atoyac,Jalisco,
5240,49200,Atoyac,Ciudad,Atoyac,Jalisco,
5241,49220,Union de Guadalupe,Congregacion,Atoyac,Jalisco,
5242,49223,Destacamento,Rancheria,Atoyac,Jalisco,
5243,49224,Techague,Hacienda,Atoyac,Jalisco,
5244,49225,Cuyacapan,Pueblo,Atoyac,Jalisco,
5245,49228,Los Laureles,Rancheria,Atoyac,Jalisco,
5246,49229,San Juan,Rancheria,Atoyac,Jalisco,
5247,49230,Techaluta,Pueblo,Techaluta de Montenegro,Jalisco,
5248,49236,El Agua del Sauco,Poblado comunal,Techaluta de Montenegro,Jalisco,
5249,49239,Anoca,Rancheria,Techaluta de Montenegro,Jalisco,
5250,49240,San Miguel Del Zapote,Pueblo,Techaluta de Montenegro,Jalisco,
5251,49240,El Zapote,Rancheria,Techaluta de Montenegro,Jalisco,
5252,49250,Teocuitatlan de Corona,Pueblo,Teocuitatlan de Corona,Jalisco,
5253,49250,Colonias Del Gavilan,Ejido,Teocuitatlan de Corona,Jalisco,
5254,49253,La Milpilla,Rancheria,Teocuitatlan de Corona,Jalisco,
5255,49255,Cuatesquite,Rancheria,Teocuitatlan de Corona,Jalisco,
5256,49260,San Jose de Gracia,Ejido,Teocuitatlan de Corona,Jalisco,
5257,49265,Tehuantepec,Rancheria,Teocuitatlan de Corona,Jalisco,
5258,49270,Atotonilco Citala,Rancheria,Teocuitatlan de Corona,Jalisco,
5259,49270,San Juan Citala,Ejido,Teocuitatlan de Corona,Jalisco,
5260,49274,Lazaro Cardenas,Rancheria,Teocuitatlan de Corona,Jalisco,
5261,49275,Tierra Blanca,Rancheria,Teocuitatlan de Corona,Jalisco,
5262,49276,Puerta de Citala,Rancheria,Teocuitatlan de Corona,Jalisco,
5263,49277,Rancho Nuevo,Rancheria,Teocuitatlan de Corona,Jalisco,
5264,49280,Citala,Ejido,Teocuitatlan de Corona,Jalisco,
5265,49285,La Rueda,Rancheria,Teocuitatlan de Corona,Jalisco,
5266,49286,Chamacuero,Rancheria,Teocuitatlan de Corona,Jalisco,
5267,49290,Santa Rosa,Rancheria,Teocuitatlan de Corona,Jalisco,
5268,49295,La Lobera,Rancheria,Teocuitatlan de Corona,Jalisco,
5269,49296,Huejotitlan,Rancheria,Teocuitatlan de Corona,Jalisco,
5270,49300,Sayula Centro,Colonia,Sayula,Jalisco,Sayula
5271,49302,Palmitas,Colonia,Sayula,Jalisco,Sayula
5272,49303,Pueblito Aparte,Colonia,Sayula,Jalisco,Sayula
5273,49303,Santa Maria,Colonia,Sayula,Jalisco,Sayula
5274,49303,27 de Septiembre,Colonia,Sayula,Jalisco,Sayula
5275,49303,Polanco,Colonia,Sayula,Jalisco,Sayula
5276,49304,Ferrocarril,Colonia,Sayula,Jalisco,Sayula
5277,49304,Ejidal,Colonia,Sayula,Jalisco,Sayula
5278,49305,San Francisco,Colonia,Sayula,Jalisco,Sayula
5279,49305,Camino Real,Fraccionamiento,Sayula,Jalisco,Sayula
5280,49306,Heliodoro Hernandez Loza,Colonia,Sayula,Jalisco,Sayula
5281,49306,Parques Aldama,Fraccionamiento,Sayula,Jalisco,Sayula
5282,49310,Rinconada Cruz Blanca,Colonia,Sayula,Jalisco,Sayula
5283,49310,San Sebastian,Colonia,Sayula,Jalisco,Sayula
5284,49312,Dolores Paniagua de Garcia Barragan,Colonia,Sayula,Jalisco,Sayula
5285,49312,El Amaqueno,Colonia,Sayula,Jalisco,Sayula
5286,49313,El Pino,Fraccionamiento,Sayula,Jalisco,Sayula
5287,49314,Aguacatera,Colonia,Sayula,Jalisco,Sayula
5288,49314,La Mezcalera,Colonia,Sayula,Jalisco,Sayula
5289,49314,San Miguel,Colonia,Sayula,Jalisco,Sayula
5290,49314,Issste,Colonia,Sayula,Jalisco,Sayula
5291,49315,Belisario Dominguez,Colonia,Sayula,Jalisco,Sayula
5292,49315,Santa Ines,Colonia,Sayula,Jalisco,Sayula
5293,49316,La Candelaria,Colonia,Sayula,Jalisco,Sayula
5294,49317,Lomas Del Rio,Colonia,Sayula,Jalisco,Sayula
5295,49317,De Guadalupe,Colonia,Sayula,Jalisco,Sayula
5296,49317,Juan Rulfo,Colonia,Sayula,Jalisco,Sayula
5297,49317,Alameda,Colonia,Sayula,Jalisco,Sayula
5298,49318,Tepeyac,Colonia,Sayula,Jalisco,Sayula
5299,49330,Usmajac,Pueblo,Sayula,Jalisco,
5300,49333,Prados Del Vergel,Colonia,Sayula,Jalisco,
5301,49334,Guadalupe,Colonia,Sayula,Jalisco,
5302,49338,Amatitlan,Hacienda,Sayula,Jalisco,
5303,49339,Tamiliagua,Rancheria,Sayula,Jalisco,
5304,49339,El Reparo,Rancheria,Sayula,Jalisco,
5305,49340,La Loma Alta,Rancheria,Tapalpa,Jalisco,
5306,49340,Tapalpa,Ciudad,Tapalpa,Jalisco,
5307,49340,Atacco,Pueblo,Tapalpa,Jalisco,
5308,49340,San Antonio,Congregacion,Tapalpa,Jalisco,
5309,49344,San Martin,Rancheria,Tapalpa,Jalisco,
5310,49346,Los Espinos,Rancheria,Tapalpa,Jalisco,
5311,49350,Lagunilla,Ejido,Tapalpa,Jalisco,
5312,49355,Punta de Agua,Rancheria,Tapalpa,Jalisco,
5313,49356,Barranca Del Refugio,Rancheria,Tapalpa,Jalisco,
5314,49356,La Cruz,Rancheria,Tapalpa,Jalisco,
5315,49356,La Cofradia de La Cruz,Rancheria,Tapalpa,Jalisco,
5316,49358,Yerbabuena,Rancheria,Tapalpa,Jalisco,
5317,49360,Juanacatlan,Pueblo,Tapalpa,Jalisco,
5318,49369,Ferreria de Tula,Ejido,Tapalpa,Jalisco,
5319,49370,Amacueca,Pueblo,Amacueca,Jalisco,
5320,49370,La Cofradia,Rancheria,Amacueca,Jalisco,
5321,49375,Los Chavez,Rancheria,Amacueca,Jalisco,
5322,49380,Tepec,Congregacion,Amacueca,Jalisco,
5323,49388,San Juanito,Rancheria,Amacueca,Jalisco,
5324,49400,Tizapan El Alto,Colonia,Tizapan el Alto,Jalisco,
5325,49400,Francisco de Flores,Rancheria,Tizapan el Alto,Jalisco,
5326,49400,La Canada,Rancheria,Tizapan el Alto,Jalisco,
5327,49404,Guizar,Colonia,Tizapan el Alto,Jalisco,
5328,49410,Villa Emiliano Zapata,Ejido,Tizapan el Alto,Jalisco,
5329,49420,El Volantin,Congregacion,Tizapan el Alto,Jalisco,
5330,49420,La Rosa Amarilla,Rancheria,Tizapan el Alto,Jalisco,
5331,49420,El Zapote,Rancheria,Tizapan el Alto,Jalisco,
5332,49421,Mismaloya,Rancheria,Tizapan el Alto,Jalisco,
5333,49421,Villa del Lago (El Baratillo),Pueblo,Tizapan el Alto,Jalisco,
5334,49423,El Refugio,Rancheria,Tizapan el Alto,Jalisco,
5335,49427,Colonia Madero (La Presa),Congregacion,Tizapan el Alto,Jalisco,
5336,49430,Tuxcueca,Pueblo,Tuxcueca,Jalisco,
5337,49436,La Cofradia,Rancheria,Tuxcueca,Jalisco,
5338,49439,Heraclio Diaz,Rancheria,Tuxcueca,Jalisco,
5339,49440,San Luis Soyatlan,Pueblo,Tuxcueca,Jalisco,
5340,49446,San Nicolas de Acuna,Rancheria,Tuxcueca,Jalisco,
5341,49460,La Manzanilla de La Paz,Pueblo,La Manzanilla de la Paz,Jalisco,
5342,49470,Villa Morelos,Rancheria,La Manzanilla de la Paz,Jalisco,
5343,49490,La Tuna,Poblado comunal,La Manzanilla de la Paz,Jalisco,
5344,49500,La Cofradia,Ejido,Mazamitla,Jalisco,
5345,49500,Mazamitla,Pueblo,Mazamitla,Jalisco,
5346,49510,Epeche Chico (Penche Chico),Ejido,Mazamitla,Jalisco,
5347,49514,Epeche Grande (Penche Grande),Ejido,Mazamitla,Jalisco,
5348,49515,Puerto de las Cuevas,Ejido,Mazamitla,Jalisco,
5349,49515,Jardin Real de Mazamitla,Fraccionamiento,Mazamitla,Jalisco,
5350,49530,Puerta del Zapatero,Pueblo,Mazamitla,Jalisco,
5351,49537,El Humo (El Marillo),Poblado comunal,Mazamitla,Jalisco,
5352,49537,El Paiztle,Poblado comunal,Mazamitla,Jalisco,
5353,49540,Paso de Piedra,Congregacion,Valle de Juarez,Jalisco,
5354,49540,Valle de Juarez,Pueblo,Valle de Juarez,Jalisco,
5355,49542,Ojo de Agua del Mezcal,Rancheria,Valle de Juarez,Jalisco,
5356,49544,El Manzanillo,Rancheria,Valle de Juarez,Jalisco,
5357,49547,Buenavista,Rancheria,Valle de Juarez,Jalisco,
5358,49548,Ojo de Agua Del Picacho,Rancheria,Valle de Juarez,Jalisco,
5359,49570,Quitupan,Pueblo,Quitupan,Jalisco,
5360,49570,San Francisco (Emiliano Zapata),Ejido,Quitupan,Jalisco,
5361,49570,Lazaro Cardenas (San Diego),Pueblo,Quitupan,Jalisco,
5362,49572,Rafael Picazo (Santa Cruz),Pueblo,Quitupan,Jalisco,
5363,49574,El Fresnal (Fresnal Grande),Poblado comunal,Quitupan,Jalisco,
5364,49574,La Tinaja,Rancheria,Quitupan,Jalisco,
5365,49574,Rio de Huertas,Rancheria,Quitupan,Jalisco,
5366,49575,El Montoso,Rancheria,Quitupan,Jalisco,
5367,49576,Guadalupe del Montoso,Pueblo,Quitupan,Jalisco,
5368,49576,Agua Blanca,Rancho,Quitupan,Jalisco,
5369,49576,El Cuervo,Ejido,Quitupan,Jalisco,
5370,49578,El Talayote,Poblado comunal,Quitupan,Jalisco,
5371,49578,Llano Largo,Ejido,Quitupan,Jalisco,
5372,49580,Lagunillas,Ejido,Quitupan,Jalisco,
5373,49580,San Diego,Ejido,Quitupan,Jalisco,
5374,49583,San Antonio (Carrillo Puerto),Ejido,Quitupan,Jalisco,
5375,49584,Mariano Escobedo (La Guadalupe),Rancheria,Quitupan,Jalisco,
5376,49585,El Quiringual,Ejido,Quitupan,Jalisco,
5377,49585,Poca Sangre,Rancheria,Quitupan,Jalisco,
5378,49586,Ramon Corona (Santa Fe),Rancheria,Quitupan,Jalisco,
5379,49590,Plan de Cervantes,Ejido,Quitupan,Jalisco,
5380,49595,Loma Blanca (Los Capulines),Rancheria,Quitupan,Jalisco,
5381,49595,Las animas,Rancheria,Quitupan,Jalisco,
5382,49597,El Fiscalejo,Poblado comunal,Quitupan,Jalisco,
5383,49597,San Jose de la Majada,Rancheria,Quitupan,Jalisco,
5384,49598,El Salitrillo,Rancheria,Quitupan,Jalisco,
5385,49600,Zapotiltic Centro,Colonia,Zapotiltic,Jalisco,Zapotiltic
5386,49602,La Presa,Colonia,Zapotiltic,Jalisco,Zapotiltic
5387,49602,Chavez Pulido,Colonia,Zapotiltic,Jalisco,Zapotiltic
5388,49602,Lazaro Cardenas,Colonia,Zapotiltic,Jalisco,Zapotiltic
5389,49602,La Cruz,Fraccionamiento,Zapotiltic,Jalisco,Zapotiltic
5390,49603,Guadalupana,Colonia,Zapotiltic,Jalisco,Zapotiltic
5391,49603,Colinde,Colonia,Zapotiltic,Jalisco,Zapotiltic
5392,49604,Marentes,Fraccionamiento,Zapotiltic,Jalisco,Zapotiltic
5393,49604,Tolteca,Colonia,Zapotiltic,Jalisco,Zapotiltic
5394,49604,5 de Noviembre,Colonia,Zapotiltic,Jalisco,Zapotiltic
5395,49605,Primavera,Colonia,Zapotiltic,Jalisco,Zapotiltic
5396,49605,Lomas Primavera,Colonia,Zapotiltic,Jalisco,Zapotiltic
5397,49605,Infonavit,Colonia,Zapotiltic,Jalisco,Zapotiltic
5398,49606,Zapotiltic,Ejido,Zapotiltic,Jalisco,Zapotiltic
